id,address,layout,price,gps_lat,gps_lon,area,floor,total_floors,construction,condition,ownership,cellar_area,balcony_area,garden_area,elevator,parking,poi_doctors_count,poi_doctors_nearest,poi_leisure_time_count,poi_leisure_time_nearest,poi_school_kindergarten_count,poi_school_kindergarten_nearest,poi_transport_count,poi_transport_nearest,poi_grocery_count,poi_grocery_nearest,poi_restaurant_count,poi_restaurant_nearest,text,first_seen,last_seen
6545,"Oldřichova, Praha 2 - Nusle",1+1,7190000.0,50.065615,14.428338,45.0,3,,Cihlová,Špatný,Osobní,,,,,,5,682.0,5,140.0,5,198.0,5,78.0,5,401.0,5,427.0,"Jedinečná příležitost: Prostorný byt 1+1 v žádaných Nuslích
Hledáte nadstandardně prostorné bydlení v Praze, které kombinuje skvělou lokalitu, flexibilní dispozici a výhodnou cenu? Představujeme vám byt o dispozici 1+1 s celkovou plochou 45,1 m², který se nachází ve 3. patře udržovaného cihlového domu na klidné Oldřichově ulici v Nuslích.
Byt nabízí prostorný obývací pokoj s dostatkem světla, samostatnou kuchyň s možností rozšíření a koupelnu, která poskytuje veškerý komfort. Vzhledem k velkorysé rozloze lze prostor upravit podle vlastních představ a potřeb.
Oldřichova ulice v Nuslích je vyhlášená svou strategickou polohou. V okolí najdete veškerou občanskou vybavenost – od obchodů a kaváren po školy, zdravotnická zařízení a parky ideální pro relaxaci. Skvělé dopravní spojeni zajišťují tramvajové zastávky a stanice metra Vyšehrad (linka C), odkud se do centra Prahy dostanete během několika minut.
Tento byt představuje jedinečnou příležitost pro ty, kteří hledají prostorné bydlení s možností variabilního uspořádání interiéru. Možnost přizpůsobení dispozice, výborná lokalita a atraktivní cena dělají z této nabídky skvělou volbu.
Neváhejte a domluvte si prohlídku ještě dnes. Tento prostorný byt v Nuslích na vás čeká!",2025-08-11,2025-10-01
4606,"Pplk. Sochora, Praha 7 - Holešovice",3+kk,15220000.0,50.099717,14.43384,94.0,3,,Cihlová,Průměrný,Osobní,,,,,,5,105.0,5,30.0,5,84.0,5,149.0,5,154.0,5,43.0,"Nabízíme k prodeji pěkný slunný byt 3+kk, 94 m2 ve třetím patře cihlového domu v atraktivní lokalitě Prahy 7 – spodní části Letné, v ulici Pplk. Sochora. Byt je po úpravách, na podlahách jsou v obytné kuchyni, ve vstupní hale a v jednom pokoji parkety, v dalším pokoji je prkenná podlaha, v koupelně a na WC je dlažba. V koupelně je vana i sprchový kout, WC je v bytě dvakrát. Ve vstupní hale je velká vestavěná skříň, okna jsou dřevěná špaletová. Obývací pokoj s kuchyňským koutem je orientován do klidné ulice, pokoje jsou orientovány do vnitrobloku. Topení a ohřev vody je zajištěn vlastní plynovým kotlem. Poplatky včetně fondu oprav činí 4.850,- Kč na 3 osoby. Park Stromovka a Letenské sady jsou v docházkové vzdálenosti cca sedm minut chůze, metro Vltavská je 2 minuty chůze od domu. Výborná lokalita v lukrativní části Prahy 7.",2025-07-04,2025-07-30
10447,"Mattioliho, Praha 10 - Záběhlice",1+kk,5450000.0,50.052422,14.510771,34.0,3,7.0,Jiná,Průměrný,Osobní,,,,Yes,1.0,5,457.0,5,375.0,5,308.0,5,134.0,5,497.0,5,301.0,"Dovolujeme si Vám nabídnout krásný, světlý, tichý byt v 1. patře novostavby, orientovaný jihozápadně, s výhledem do zeleně. V předsíni se nachází dostatek úložného prostoru ve vestavěných skříních. Kuchyň je plně vybavená všemi spotřebiči  lednice s mrazákem, sklokeramická varná deska, trouba, pračka. Prostor pro spaní je ve výklenku, což opticky krásně rozdělí obytnou zónu od spací. Koupelna je s vanou a WC. Měsíční poplatky pro 2 osoby jsou cca 4.800 ( z toho fond oprav 403 Kč). Součástí prodeje je i garážové stání v suterénu domu. V bytě je do konce ledna 2026 nájemník. V domě je bezpečná kolárna / kočárkárna. V bezprostřední blízkosti je nákupní centrum Hostivař, poliklinika, pošta... Na tramvaj 22 nebo 26 je to 5 minut, autobus stojí téměř u domu. Krásná příroda k relaxaci i sportu je všude okolo  Trojmezí, Toulcův Dvůr, Hostivařská přehrada. Doporučuji prohlídku.",2025-10-14,2025-10-20
2493,"Na Jarově, Praha 3 - Žižkov",2+1,8200000.0,50.088664,14.489309,50.0,3,8.0,Cihlová,Průměrný,Osobní,,,,No,,5,425.0,5,128.0,5,367.0,5,105.0,5,274.0,5,658.0,"Nabízíme byt 2+1 v osobním vlastnictví, situovaný ve 3. patře cihlové budovy.
Jednotka je čerstvě po rekonstrukci, která proběhla v roce 2022 - rozvody elektřiny, vody, podlahy, koupelna i kuchyňská linka. 
Byt disponuje oddělenou kuchyní, dvěma neprůchozími pokoji, koupelnou s WC a velkorysou předsíní.
Lokalita bytu nabízí výbornou občanskou vybavenost - obchody, školy, školky, MHD (tramvaj i autobus), parky i restaurace. Zároveň nabízí výbornou dopravní dostupnost do centra Prahy.
Právně v pořádku, bez zástav a omezení.
Neváhejte nás kontaktovat pro více informací a domluvte si prohlídku ještě dnes.*
",2025-06-27,2025-07-03
8216,"Na Zderaze, Praha 2 - Nové Město",2+1,12490000.0,50.076806,14.416402,75.0,4,,Cihlová,Průměrný,Osobní,3.0,,,,,5,306.0,5,264.0,5,66.0,5,161.0,5,539.0,5,23.0,"Prodám noblesní byt v osobním vlastnictví po rekonstrukci v historickém a kulturním centru Prahy na Novém Městě. 
Byt o rozloze 75 m2 je situován ve 4. patře secesního domu s dobovými prvky, momentálně členěn jako 2+1 s velikou vstupní halou, případně lze předělat na 3+1. Ke kuchyni přiléhá praktická komora/špajz.
Z bytu jsou překrásné výhledy. Z ložnice a obývacího pokoje vidíte na malebné střechy a do klidné ulice Na Zderaze a dále na pravoslavný barokního Chrám svatého Cyrila a Metoděje, z kuchyně pak do zahrad vnitrobloku a na Petřínskou rozhlednu.
K bytu náleží sklep v suterénu. Dům zatím nedisponuje výtahem, je v jednání. 
Topení - ústřední dálkové, vaření - elektřina. 
RK prosím nevolat!
Právní a hypoteční servis zajištěn.",2025-09-10,2025-09-27
5164,"Vlachova, Praha 5 - Stodůlky",2+kk,7000000.0,50.047767,14.30894,43.0,2,,Panelová,Průměrný,Osobní,,,,,,5,319.0,5,479.0,5,141.0,5,136.0,5,155.0,5,166.0,"Nabízíme k prodeji byt v žádané lokalitě Prahy o dispozici 2+kk. Byt je situován ve druhém patře panelového domu a nabízí užitnou plochu 43 m², což představuje ideální řešení pro jednotlivce nebo páry hledající útulné bydlení v metropoli.

Tento jednopodlažní byt je ve velmi dobrém stavu, takže nevyžaduje okamžité zásahy a je připraven k nastěhování. Součástí bytu je sklep, který poskytuje dodatečný úložný prostor. Byt je orientován v osobním vlastnictví, což zaručuje jednoduché vedení správy.

Bydlení v tomto bytě nabízí výhody centrálního umístění v Praze s dobrou dostupností do centra a vynikající občanskou vybaveností v okolí. Díky dobrému stavu panelové stavby a praktickému rozložení prostor je tento byt skvělou investicí jak pro vlastní bydlení, tak i jako investiční příležitost.

Pro více informací o této nemovitosti nebo sjednání prohlídky nás prosím kontaktujte nebo vyplňte níže uvedený formulář, rádi Vám pomůžeme.",2025-07-15,2025-07-29
166,"Na Břehu, Praha 9 - Vysočany",3+kk,11000000.0,50.107738,14.499952,103.0,6,7.0,Cihlová,Průměrný,Osobní,,,,No,,5,347.0,5,129.0,5,332.0,5,250.0,5,256.0,5,190.0,"Nabízíme k prodeji světlý slunný byt 3+kk o užitné ploše 103 m² v žádané lokalitě Vysočany. Byt se nachází v 6. patře cihlového domu v dobrém stavu . Výjimečnou možností je rozšíření o 50 m² do patra, kde se vybízí dva další pokoje, nebo pokoj a terasa pro relaxaci či rodinné aktivity(viz půdorys se schodištěm). Byt je vybaven vlastním plynovým kotlem a klimatizací. V celém domě optický internet. Lokalita v centru obce poskytuje veškerou občanskou vybavenost a zároveň dostatek zeleně v okolí, nedaleko nově vybudovám park Zahrádky. Ideální pro ty, kteří hledají kombinaci městského života a klidného prostředí. Skvělá dostupnost do centra Prahy a blízkost MHD. Neváhejte a domluvte si prohlídku tohoto výjimečného bytu. S financováním rádi zdarma pomůžeme.",2025-06-27,2025-11-14
11695,"Modenská, Praha 10 - Horní Měcholupy",1+kk,5250000.0,50.041427,14.568831,30.0,2,,Jiná,Průměrný,Osobní,,4.0,,,,5,310.0,5,727.0,5,371.0,5,123.0,5,197.0,5,267.0,"Nabízím k prodeji do osobního vlastnictví světlý byt 1+KK 29,9 m2 s hezkým balkonem 4 m2 a sklepem 2,1 m2. Celkem 33,8 m2 ve velmi dobrém stavu. Byt se nachází v projektu  Javorová čtvrť, Praha 10 – Horní Měcholupy.  

Zastávka MHD jen dvě minuty od domu. Nedaleko stanice vlaku, která zajišťuje rychlé spojení s centrem Prahy. Trasa na Hlavní nádraží trvá pouhých 18 minut. Dostupnost na metro ""C"" Háje je cca 8 minut.

V okolí je dostupná veškerá občanská vybavenost zahrnující  supermarkety, lékárnu, restaurace, kavárny a další obchody.

V blízkosti se nachází sportovní areály, fitness centra a cyklostezky.
V případě více zájemců bude nemovitost prodána nejlepší nabídce a majitel si vyhrazuje právo vybrat kupujícího na základě jim zvolených kritérií.

Fotografie z interiéru jsou ilustrační z jiného bytu, byt je pronajatý, nájemní smlouva skončí před prodejem bytu.

RK nekontaktovat.",2025-11-06,2025-11-14
7380,"Českomalínská, Praha 6 - Bubeneč",3+kk,22000000.0,50.106831,14.404265,82.0,6,7.0,Cihlová,Průměrný,Osobní,5.0,33.0,,Yes,1.0,5,1107.0,5,172.0,5,0.0,5,75.0,5,607.0,5,156.0,"Zahájili jsme výstavbu dvou mezonetových bytů 3+kk s balkony a terasami v Českomalínské ul. u parku Stromovka.

Byt č. 14 - 3+kk/2x terasa, 82 m2 + 33 m2 terasy, sklep, nájemní smlouva na parkovací stání ve dvoře.
Dům projde rekonstrukcí – nový výtah, fasáda, společné prostory, výměna oken, oprava průjezdu a dvora.
Byt ve vysokém standardu: dřevěné podlahy Boen, italské obklady, dveře Dextüra, podlahové vytápění, klimatizace. Na počátku výstavby možnost klientských změn.

K nastěhování léto 2026.",2025-08-27,2025-11-14
8158,"Učňovská, Praha 9 - Hrdlořezy",3+kk,14999900.0,50.092933,14.500793,90.0,10,13.0,Jiná,Průměrný,Osobní,3.0,11.0,,Yes,1.0,5,127.0,5,721.0,5,127.0,5,184.0,5,89.0,5,291.0,"Přímý majitel nabízí k prodeji světlý a moderní byt o dispozici 3+kk s prostornou terasou o celkové ploše 90 m². K bytu také náleží prostorný sklep a garážové stání. Byt se nachází v novostavbě z roku 2018 v ulici Učňovská, Praha 9 – Hrdlořezy, v 10. nadzemním podlaží s výtahem. Díky své dispozici, krásnému výhledu a nadstandardnímu vybavení představuje ideální bydlení pro páry, rodiny i jednotlivce, kteří hledají pohodlné městské bydlení s výbornou dostupností.

Lokalita nabízí kompletní občanskou vybavenost – v blízkosti se nachází školy, obchody, restaurace i zdravotnická zařízení. V okolí najdete dostatek zeleně a sportovních možností, zároveň je zajištěna skvělá dopravní dostupnost – v blízkosti je zastávka Spojovací, odkud jezdí tramvaje a autobusy s přímým napojením na všechny linky metra. Do centra města se dostanete zhruba za 15 minut.

Dispozice bytu zahrnuje prostorný obývací pokoj s kuchyňskou linkou na míru s moderními spotřebiči a přímým vstupem na terasu o velikosti 11 m², dvě samostatné ložnice, dvě toalety, koupelnu po kompletní rekonstrukci z roku 2024 se sprchovým koutem a praktickou vstupní chodbu s dostatkem úložného prostoru. K bytu náleží také sklep o velikosti 2,85 m² a garážové stání. Je možné převzít nájem druhého garážového stání.

Byt je orientován na severovýchod a východ, díky čemuž je příjemně prosvětlený po celý den. Vytápění je řešeno centrálně. Měsíční poplatky do SVJ včetně fondu oprav činí 6.000 Kč.

Byt je k nastěhování ihned. Byt se nabízí částečně vybavený. Cena zahrnuje garážové stání i sklepní kóji.

Byt je prodáván přímo majitelem, bez provize. V případě zájmu nás neváhejte kontaktovat pro více informací a domluvení osobní prohlídky.",2025-09-09,2025-11-14
5314,"Krhanická, Praha 4 - Kamýk",2+1,5999000.0,50.016476,14.441176,60.0,14,14.0,Panelová,Špatný,Družstevní,,,,,1.0,5,375.0,5,464.0,5,212.0,5,142.0,5,179.0,5,140.0,"Nabízíme Vám ke koupi možnost  převodu práv a povinností  k užívaní  družstevního bytu 2+1 ,vlastnící BD Krhanická  718, Praha 4- Kamýk. Jedná se o DB 2+1 o celkové obytné podlahové ploše bytu 59,20 m2. Byt je v původním technickém stavu , před rekonstrukcí (nutné vidět). Bytová jednotka je bez balkonu. Bytová jednotka má vlastní uzamykatelný odkládací prostor před bytem. K bytu náleží také zděná sklepní kóje , která se nachází na témže patře jako nabízená bytová jednotka. Tento byt se nachází ve 14 poschodí (posledním) revitalizovaného panelového domu s dvěma samostatnými vchody do domu. Převod bytové jednotky do osobního vlastnictví není možný. Bližší informace k této nabízené nemovitosti v RK. Výhodné financování zajistíme. Možnost nastěhování dle vzájemné dohody.",2025-07-17,2025-08-14
201,"Petržílkova, Praha - Stodůlky",2+kk,6100000.0,50.051036,14.344418,46.0,5,,Panelová,Špatný,Osobní,,,,,,5,98.0,5,326.0,5,120.0,5,154.0,5,14.0,5,14.0,"Dovolujeme si Vám nabídnout k prodeji byt v dispozici 2+kk nacházející se v oblíbené části Prahy. Tento panelový byt o užitné ploše 46 m2 je ideální volbou pro jednotlivce, páry nebo malé rodiny, kteří hledají komfortní a funkční bydlení v lokalitě s vynikající dostupností do centra města.
Byt je před rekonstrukcí. Má původní jádro a kuch. linku. Podlahové krytiny -  PVC. Dům je zateplen. Okna jsou směrem na jih. Vstup do bytu je chráněn bezpečnostními dveřmi. V domě je výtah. K bytu náleží i sklepní kóje. V bezprostředním okolí je veškerá občanská vybavenost (školky, školí, obchody, služby, restaurace,  poliklinika, lékárna). Blízko metro B i stanice autobusu. Cesta do centra cca 15-20 min. Napojení na Pražský okruh a dálnice D1 a D5.  Parkování před domem.  PENB C

Nachází se na 5. patře panelového domu a představuje skvělou volbu pro ty, kteří si chtějí přizpůsobit interiér svým představám. Stav objektu je dobrý, což zajišťuje pohodlné bydlení s možností menších úprav podle vlastního vkusu. Dispozice 2+kk nabízí obývací pokoj s kuchyňským koutem, ložnici, koupelnu a oddělenou toaletou, což zajišťuje dostatečné soukromí a pohodlí.

Byt je v osobním vlastnictví, což zajišťuje jednoduchost převodu a větší flexibilitu při rozhodování o úpravách či investicích do nemovitosti. Exkluzivní nabídka za cenu 6 100 000 Kč představuje atraktivní příležitost na současném realitním trhu v Praze.

Pokud Vás byt zaujal, neváhejte nám napsat nebo zavolat a rádi Vám vše ukážeme osobně. Prohlídky jsou možné po předchozí domluvě. Pro více informací o této nemovitosti nebo sjednání prohlídky nás prosím kontaktujte nebo vyplňte níže uvedený formulář, rádi Vám pomůžeme.",2025-06-27,2025-06-27
7599,"Ve stínu, Praha 10 - Strašnice",2+1,7250000.0,50.078315,14.494589,59.0,4,4.0,Cihlová,Špatný,Osobní,,,,No,,5,540.0,5,376.0,5,68.0,5,117.0,5,847.0,5,211.0,"Upozornění: Tato nabídka je rezervována konkrétním zájemcem a v rezervační lhůtě není k dispozici! Ve výhradním zastoupení majitele Bidli nabízí k prodeji světlý podkrovní byt 2+1 v osobním vlastnictví, o velikosti 59 m2, nacházející se ve 3. patře udržovaného, čtyřpodlažního činžovního domu bez výtahu, v lukrativní části Prahy 10 - Strašnicích. V domě je 6 bytových a 2 nebytové jednotky. Jedná se o klidný, udržovaný dům s předzahrádkou a zahradou za domem, která slouží ke společnému užívání všem obyvatelům domu.
Byt sestává z prostorné předsíně, z níž se vlevo vchází do kuchyně s plně vybavenou kuchyňskou linkou a krásným výhledem do zelených zahrad okolních domů. Další dveře vlevo vedou do ložnice, naproti vstupním dveřím je vchod do koupelny s WC a menší vanou a vpravo od vstupu jsou dveře do velkého světlého obývacího pokoje (29 m2).
Vytápění a ohřev teplé vody zajišťuje plynová kotelna v domě.
Byt byl dlouhodobě pronajímán a může tedy být i velmi dobrou investicí.
Nachází se v lokalitě s veškerou občanskou vybaveností a s vynikající dostupností do centra Prahy. Přímo v ulici sídlí Mateřská škola Ve Stínu, velmi blízko najdete také Střední školu a vyšší odbornou školu uměleckou a řemeslnou, Česká pošta je téměř za rohem, Slunečná lékárna, supermarket Albert pro každodenní nákupy, Poliklinika Skalka je v bezprostřední blízkosti, restaurace, divadlo, dětská hřiště, parky. Tramvajová zastávka Solidarita je pár kroků, metro Strašnická cca 500 m, v pěší vzdálenosti je i stanice metra A ""Želivského"".",2025-09-01,2025-10-05
9791,"Vánková, Praha - Čimice",2+kk,9100000.0,50.138991,14.428666,59.0,3,8.0,Smíšená,Průměrný,Osobní,3.0,8.0,,Yes,1.0,5,252.0,5,153.0,5,91.0,5,171.0,5,191.0,5,137.0,"Představujeme Vám k prodeji nemovitost, která se nachází v uzavřeném areálu v oblíbené lokalitě části Prahy 8. Jedná se o byt 2+kk, jenž nabízí užitnou plochu 59 m², nachází se ve 3. patře smíšené budovy ve velmi dobrém stavu, což zaručuje pohodlné a kvalitní bydlení.

Nemovitost je v osobním vlastnictví, což zjednodušuje správu a vlastnické vztahy. Součástí bytu je balkón o ploše 8 m², ideální pro chvíle odpočinku s výhledem do okolí. V bytě je prostorná komora, kde lze zapojit pračku se sušičkou. K jednotce patří sklep o velikosti 3 m², který poskytuje další úložné prostory. V podzemní garáži je k dispozici parkovací stání, což je velká výhoda zejména v rušném pražském prostředí. Prostory garáže a sklep jsou pod elektronickým zabezpečením.

Tato nemovitost je označena jako 2+kk, ale vzhledem k chytrému řešení, umístěním podia do obývací části, které ukrývá plnohodnotnou manželskou postel a v druhé části velkorysý úložný prostor, se z bytu stává 3+kk. Je ideální volbou pro ty, kteří hledají bydlení pro rodinu, které je možné ihned využít bez dalších investic. Byt se nachází v klidné části Prahy s možností rychlého spojení do centra města. V okolí naleznete veškerou občanskou vybavenost, včetně škol, školek a možností aktivního odpočinku v přírodě.",2025-10-03,2025-10-16
10448,"Vršní, Praha 8 - Kobylisy",4+kk,8650000.0,50.125333,14.453476,71.0,2,4.0,Cihlová,Průměrný,Družstevní,6.0,1.0,,,,5,294.0,5,234.0,5,188.0,5,119.0,5,263.0,5,266.0,"Představujeme Vám k prodeji rekonstruovaný byt 4+kk o celkové užitné ploše 70 m², podlahové ploše 65 m², který se nachází v exkluzivní lokalitě Praha 8  Kobylisy, ve Vršní ulici. Tato lokalita je atraktivní díky své blízkosti k centru města, zároveň nabízející klid a pohodlí. Byt se nachází 3 minuty chůze od dopravního uzlu Kobylisy metra, tramvaje a autobusu. Bytový dům je umístěn ve vzrostlé zeleni parkového tipu. 

Orientace bytu je sever a jih. Vcházíte do chodby 8 m² s vestavěnými skříněmi, dispozičně byt nabízí obývací pokoj s velkou kuchyní 18,41 m² ,  vybavenou indukční varnou deskou, vestavěnou elektrickou troubou, odsavačem par, myčkou a volně stojící lednicí s mrazákem. V bytě jsou tři nezávislé ložnice, 9.72 m², 12,8 m² a 8m², které poskytují dostatek soukromí pro každého člena rodiny. WC 1,05 m² a koupelna 2,25 m². K bytu náleží také balkonek o velikosti 0,5 m² a sklep o rozloze 6 m², který je ideální pro ukládání sezónních věcí nebo nářadí.

V oblasti je vynikající občanská vybavenost – v docházkové vzdálenosti se nachází banky, úřady, školky, základní školy, pošty, sportoviště, kulturní zařízení, nákupní centra, restaurace, lékařské služby a mnoho dalšího. Akcentem pro rodiny s dětmi jistě bude ZŠ, MŠ a ZUŠ, dále blízkost zahrad, parků, Ďáblického lesa, Čimického háje, bazén Šutka, koupaliště Ládví a sportovní centrum Ládví, které jsou ideální pro rodinné výlety a aktivní odpočinek ve městě.

Dopravní dostupnost je rovněž skvělá – v blízkosti se nachází autobusové a tramvajové zastávky, stanice metra Kobylisy a také přímé spojení na dálnice, což umožňuje rychlý přesun po celé Praze a okolí.

Tento byt je skvělou příležitostí pro ty, kteří hledají bydlení v oblíbené části Prahy s výbornou dostupností a všemi benefity velkoměsta. Ideální možnost pro rodiny, či jednotlivce hledající kvalitní bydlení. 

Byt je možné částečně financovat nezajištěným úvěrem na družstevní bydlení až do výše 3 500 000 Kč, s kombinací dalšího nezajištěného úvěru můžete získat i vyšší úvěrovou částku. Hypotečním úvěrem je možné toto bydlení financovat, pokud bance poskytnete do zástavy jinou nemovitost. 

Převod bytu do osobního vlastnictví Stanovy družstva nevylučují, ale v současné době není většinový zájem družstevníků o převod družstevních podílů do osobního vlastnictví. Výhodou bytu v družstevním vlastnictví je velmi rychlý prodej  převod, který nepodléhá vkladu do KN, dále odpovědnost družstva a anonymita. Pronájem bytu je také možný. Anuita u tohoto podílu je již SPLACENA. 

Více informací u makléře, těšíme se s Vámi na prohlídce.",2025-10-14,2025-11-14
8409,"Hartigova, Praha 3 - Žižkov",3+kk,13415578.0,50.092355,14.482957,84.0,5,,Cihlová,Nový,Osobní,,,,No,,5,80.0,5,149.0,5,264.0,5,90.0,5,811.0,5,39.0,"Prodej bytu 3+kk, 84 m² – Praha, atraktivní lokalita

Nabízíme k prodeji moderní byt 3+kk o ploše 84 m² v klidné a žádané části Prahy. Byt zaujme promyšlenou a variabilní dispozicí, která umožňuje úpravy podle individuálních potřeb nového majitele.

Byt se nachází v lokalitě s výbornou dopravní dostupností a kompletní občanskou vybaveností, ideální pro komfortní rodinné bydlení nebo jako investiční příležitost.

Dispozice a vybavení:
	•	Prostorný obývací pokoj s kuchyňským koutem (32,17 m²)
	•	2 samostatné ložnice (12,98 m² a 14,11 m²)
	•	Moderní koupelna a samostatné WC
	•	Balkon / terasa pro relaxaci
	•	Dřevěné podlahy a kvalitní materiály
	•	Možnost vlastní úpravy dispozice

Podrobné rozměry (m²):
	•	Předsíň: 9,63
	•	Obývací pokoj + KK: 32,17
	•	Ložnice 1: 12,98
	•	Ložnice 2: 14,11
	•	Koupelna: 5,12
	•	WC: 3,73
	•	Balkon: 2,68

Cena: 13 415 578 Kč

Pokud hledáte byt s chytrou a zajímavou dispozicí v atraktivní lokalitě, neváhejte nás kontaktovat a domluvit si prohlídku ještě dnes!",2025-09-12,2025-10-09
6769,"náměstí U lípy svobody, Praha 10 - Dubeč",3+kk,7250000.0,50.062947,14.594689,71.0,3,3.0,Cihlová,Špatný,Osobní,,,,No,,5,1808.0,5,351.0,5,91.0,5,170.0,5,177.0,5,87.0,"Klidné bydlení v srdci Dubče – prostorný byt 3+kk (71 m²) s půdním prostorem<br />
<br />
Hledáte bydlení v klidné lokalitě s výbornou dostupností do centra Prahy? Vítejte v Dubči – příjemné a zelené městské části, kde se snoubí vesnický ráz s městským komfortem. Byt se nachází přímo na malebném náměstí U Lípy svobody, v lokalitě s kompletní občanskou vybaveností: mateřská a základní škola, obchody, restaurace, zdravotní středisko, pošta i sportoviště – vše pár minut chůze.<br />
<br />
Milovníci přírody ocení blízkost přírodního parku Dubeč, který nabízí ideální prostor pro relaxaci, procházky i sportovní aktivity.<br />
<br />
Nabízený byt 3+kk o podlahové ploše 71 m² se nachází v udržovaném cihlovém domě, který byl nedávno kompletně zateplen. Dispozice zahrnuje prostorný obývací pokoj, chodbu s kuchyňským koutem, ložnici, dětský pokoj, koupelnu a samostatné WC.<br />
<br />
Velkou přidanou hodnotou je půdní prostor přímo nad bytem, který může sloužit jako rozšířený úložný prostor.",2025-08-15,2025-11-14
6462,"Kamerunská 605/5, 160 00 Praha 6 - Vokovice",2+1,7600000.0,50.097658,14.361318,53.0,5,8.0,Panelová,Průměrný,Osobní,2.0,4.0,,Yes,,5,207.0,5,400.0,5,215.0,5,60.0,5,714.0,5,261.0,"Nabízíme k prodeji útulný byt o dispozici 2+1 s lodžií, který se nachází v 5. nadzemním podlaží panelového domu s výtahem. Byt je v osobním vlastnictví, má účelné dispoziční uspořádání, je slunný a nabízí pěkný výhled. Dům se nachází v klidné a oblíbené lokalitě Prahy 6 – Vokovice, obklopené zelení. Od stanice metra Bořislavka ca 20 m.
Byt se skládá z obývacího pokoje, ze kterého je vstup do kuchyně. Dále je k dispozici ložnice,  přístupná z obývacího pokoje, s přímým vstupem na lodžii. Koupelna je přístupná z předsíně. Celková podlahová plocha bytu včetně příslušenství činí 52,55 m². K bytu náleží sklep o velikosti cca 1,7 m² a lodžie o rozloze cca 4 m²(není započítána v celkové výměře).
Kuchyně je vybavena moderní kuchyňskou linkou, elektrickým sporákem s keramickou varnou deskou a lednicí. V koupelně se nachází vana, umyvadlo a toaleta. Podlaha v obývacím pokoji, v kuchyni a v předsíni  je plovoucí, v ložnici  jsou parkety s kobercem  a v koupelně je dlažba. Provedena kompletní  rekonstrukce rozvodů, tj. elektro, voda, odpad.
Okna jsou plastová s izolačním dvojsklem. Obývací pokoj a kuchyně jsou orientovány na sever, ložnice na jih. Z ložnice je vstup na lodžii, která je zasklená.
Byt je vytápěn ústředním dálkovým topením, součástí je i dodávka teplé vody.
Dům je zateplený a má novou fasádu. Parkování je možné před domem (placené). V blízkosti se nachází zastávky městské hromadné dopravy a stanice metra.
Lokalita:
Vokovice nabízejí ideální kombinaci městského komfortu a blízkosti přírody. Jedná se o velmi oblíbenou rezidenční lokalitu díky klidnému prostředí, zeleni a kompletní občanské vybavenosti.
V okolí je dostatek obchodů a služeb – supermarket Billa je vzdálen cca 5 minut chůze, nedaleko se nachází také obchodní centrum Bořislavka. V blízkosti jsou sportoviště, mateřské a základní školy, gymnázium, restaurace i kavárny.
Dopravní dostupnost:
Výborná dopravní dostupnost – stanice metra A Bořislavka 20 m, tramvajová i autobusová zastávka jsou vzdáleny přibližně 5 minut chůze. Rychlé spojení do centra města i na letiště je velkou výhodou.
Příznivci přírody ocení blízkost Šáreckého údolí, které je ideální pro procházky, cyklistiku i koupání v areálu Džbán. V okolí domu je dostatek zelených ploch a parků, včetně dětského hřiště.
Energetická náročnost budovy: třída „D“.",2025-08-08,2025-10-02
